spec_version,estimand,pheno_type,moderator,moderator_class,outcome,effect_scale,latitude,landscape_type,moderator_value,estimate,std_error,conf_low,conf_high,p_value
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.3333333333333333,-3.817451015879485,0.5008276255758185,-4.7990551244708,-2.835846907288169,2.492235590593148e-14
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.375,-4.596553155503003,0.3699237079086942,-5.321590300031558,-3.8715160109744473,1.896102410763113e-35
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.375,-3.715534839510876,0.4665906018706624,-4.6300356147022415,-2.80103406431951,1.677026438236285e-15
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.4166666666666666,-4.427565198760576,0.351124895939826,-5.115757348878009,-3.7393730486431433,1.867995280549417e-36
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.4166666666666666,-3.6351117584578425,0.4248718727685293,-4.467845327128244,-2.802378189787441,1.1707083659801018e-17
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.4583333333333333,-4.255584650956293,0.3333084365906502,-4.90885718241732,-3.6023121194952665,2.4836183265822426e-37
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.4583333333333333,-3.572050542996163,0.3911633939622764,-4.3387167072326775,-2.805384378759649,6.733045596707623e-20
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.5,-4.085808419327252,0.3218321869197107,-4.716587914755648,-3.4550289238988565,6.2658797143031834e-37
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.5,-3.5222199633906994,0.3802231512824053,-4.267443645992539,-2.7769962807888606,1.9772731798425134e-20
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.5416666666666666,-3.9234334111105498,0.3197316667236187,-4.550095962605806,-3.2967708596152936,1.2961152292571302e-34
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.5416666666666666,-3.481488789906313,0.3977405213500188,-4.261045886944534,-2.701931692868092,2.0744928615853158e-18
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.5833333333333333,-3.7736565335432815,0.3262874990072446,-4.41316828020313,-3.134144786883433,6.1678644905628845e-31
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.5833333333333333,-3.445725792807865,0.4357556793523751,-4.299791230397305,-2.5916603552184263,2.626683842464744e-15
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.625,-3.641674693862544,0.3373090808811506,-4.302788344047908,-2.980561043677181,3.585321803192531e-27
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.625,-3.4107997423602194,0.4789381082741059,-4.349501185401212,-2.472098299319227,1.0669080968583889e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.6666666666666666,-3.532684799141361,0.3469129715916051,-4.2126217292306745,-2.8527478690520485,2.3567665741407245e-24
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.6666666666666666,-3.3725794089234293,0.5122336280815208,-4.376538871633495,-2.3686199462133635,4.5775740679684305e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.7083333333333333,-3.4504100492463827,0.3500053263586964,-4.136407883306616,-2.76441221518615,6.319407455902424e-23
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.7083333333333333,-3.327788570049464,0.5251244145112248,-4.357013509894147,-2.2985636302047805,2.34064554078848e-10
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.75,-3.392763682115179,0.3454995055892063,-4.069930269746418,-2.71559709448394,9.245354206961251e-23
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.75,-3.2765217944573948,0.51673157063729,-4.289297062581298,-2.263746526333492,2.2848826102186792e-10
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.7916666666666666,-3.356227357352925,0.3347159172576391,-4.012258500230187,-2.700196214475664,1.1587898752300608e-23
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.7916666666666666,-3.219704215964093,0.4904934480535052,-4.181053708801831,-2.258354723126355,5.2307851107831257e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.8333333333333333,-3.337282734564797,0.3202344292994417,-3.9649306826014414,-2.7096347865281536,1.9807092304024223e-25
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.8333333333333333,-3.158260968386432,0.4518506596728279,-4.043871987735839,-2.272649949037024,2.756467274482265e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.875,-3.332411473355969,0.3055421583863457,-3.93126309955184,-2.733559847160099,1.0724717243655223e-27
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.875,-3.0931171855412827,0.4083286137769098,-3.893426562401192,-2.2928078086813737,3.5893842493889337e-14
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.9166666666666666,-3.3380952333316167,0.2946345065787184,-3.9155682548286346,-2.760622211834599,9.361637829422405e-30
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.9166666666666666,-3.025198001245517,0.3699665909249525,-3.750319194941487,-2.300076807549547,2.911207926737283e-16
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,0.9583333333333331,-3.3508156740969133,0.2912350722536101,-3.921625926748909,-2.780005421444917,1.2371800501777131e-30
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,0.9583333333333331,-2.955428549316008,0.3486645813665346,-3.638798571479151,-2.272058527152865,2.3222289718652088e-17
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,PA,1.0,-3.367054455257036,0.297618849172692,-3.9503766807557703,-2.7837322297583014,1.1275340495734565e-29
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,45,UA,1.0,-2.8847339635696265,0.3538880251928588,-3.578341747507633,-2.19112617963162,3.593055971098089e-16
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.0,-5.612374664466221,0.5192916876075764,-6.630167669648095,-4.594581659284346,3.163341828424258e-27
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.0,-5.497620701014755,0.5182483688494554,-6.513368839006317,-4.4818725630231935,2.733044174041776e-26
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.0416666666666666,-5.5106132757136415,0.5122959792756341,-6.5146949445185625,-4.5065316069087205,5.510940548984323e-27
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.0416666666666666,-5.281677992127269,0.5173243279389762,-6.295615043214051,-4.267740941040488,1.7959106550786096e-24
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.0833333333333333,-5.407180367602546,0.512415319560362,-6.411495939067438,-4.402864796137654,4.9547797825218116e-26
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.0833333333333333,-5.068936422215135,0.5315559829407684,-6.110767004545828,-4.027105839884442,1.4839790808931712e-21
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.125,-5.300404420774418,0.5182328373490114,-6.316122117584484,-4.284686723964352,1.4879561331002775e-24
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.125,-4.8625971302536986,0.5561141142533996,-5.952560765484755,-3.7726334950226414,2.252313304514056e-18
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.1666666666666666,-5.188613915870743,0.5273290950429564,-6.222159950155037,-4.155067881586449,7.614644513187202e-23
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.1666666666666666,-4.665861255218312,0.5843041903915915,-5.811076424401666,-3.520646086034958,1.4014790099806082e-15
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.2083333333333333,-5.070137333533005,0.5367887827969504,-6.122224015120121,-4.018050651945888,3.543483165658861e-21
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.2083333333333333,-4.481929936084325,0.6093160236262256,-5.676167397594884,-3.287692474573766,1.8996634759782245e-13
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.25,-4.943303154402686,0.5437033148741972,-6.0089420698311535,-3.8776642389742193,9.731168349122541e-20
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.25,-4.314004311827086,0.6252335463568373,-5.5394395446127405,-3.0885690790414304,5.206531611758304e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.2916666666666666,-4.806439859121273,0.5455948711775217,-5.875786156778986,-3.73709356146356,1.2566040698759981e-18
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.2916666666666666,-4.1652855214219455,0.6275559696235761,-5.395272620167267,-2.9352984226766243,3.1945240432883456e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.3333333333333333,-4.657875928330247,0.5408203562040604,-5.717864348596329,-3.597887508064165,7.141442696032093e-18
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.3333333333333333,-4.038974703844252,0.6137784269712626,-5.241958315195574,-2.8359910924929297,4.6883921163392856e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.375,-4.497077469876547,0.5295335608817276,-5.534944177809981,-3.459210761943113,2.0219376473620848e-17
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.375,-3.9370585274756422,0.5856563315747451,-5.084923844679992,-2.789193210271294,1.786665836342191e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.4166666666666666,-4.32808951313412,0.5151062122404627,-5.337679137338272,-3.3184998889299675,4.3772649278564963e-17
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.4166666666666666,-3.85663544642261,0.5528956887152314,-4.940291083511933,-2.772979809333288,3.0513183809532454e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.4583333333333333,-4.156108965329837,0.5017245136439333,-5.139470942232822,-3.172746988426853,1.194589517301696e-16
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.4583333333333333,-3.793574230960931,0.5276927810718917,-4.827833076763618,-2.759315385158244,6.527588248074664e-13
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.5,-3.986332733700796,0.4928645615698335,-4.952329523633794,-3.0203359437677983,6.060781630050529e-16
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.5,-3.7437436513554654,0.5201523521340218,-4.763223528011945,-2.724263774698988,6.13722952434384e-13
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.5416666666666666,-3.823957725484094,0.4903154102837515,-4.784958270705227,-2.862957180262961,6.24119267267634e-15
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.5416666666666666,-3.7030124778710807,0.533733254356858,-4.749110433761878,-2.656914521980283,3.978418217261156e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.5833333333333333,-3.6741808479168254,0.49359501999456,-4.641609310054491,-2.70675238577916,9.789228331564985e-14
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.5833333333333333,-3.6672494807726337,0.5632678487262653,-4.77123417792547,-2.563264783619798,7.481776183744262e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.625,-3.542199008236089,0.5001073787664989,-4.522391459021158,-2.56200655745102,1.4119207595731474e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.625,-3.632323430324988,0.5978250431050894,-4.804038983867068,-2.460607876782907,1.2329647797229235e-09
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.6666666666666666,-3.4332091135149057,0.5059815888393433,-4.424914804480372,-2.441503422549439,1.158895672325788e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.6666666666666666,-3.5941030968881966,0.625152350640958,-4.81937918899503,-2.3688270047813638,8.96860404931014e-09
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.7083333333333333,-3.3509343636199267,0.5076429080217424,-4.345896180349721,-2.355972546890132,4.0848296314779903e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.7083333333333333,-3.549312258014232,0.6358534580716371,-4.79556213527989,-2.3030623807485737,2.3781514641351637e-08
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.75,-3.2932879964887234,0.5042503282664127,-4.281600479083392,-2.304975513894055,6.530682488371504e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.75,-3.498045482422162,0.6288119058725936,-4.730494170982436,-2.265596793861888,2.6526087935126832e-08
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.7916666666666666,-3.256751671726469,0.4967711736722006,-4.2304052806816745,-2.283098062771264,5.533002284573921e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.7916666666666666,-3.441227903928861,0.6071022868765044,-4.631126521138714,-2.2513292867190087,1.4423513239012626e-08
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.8333333333333333,-3.237807048938342,0.4871018470524038,-4.192509125963992,-2.2831049719126923,2.9895578917337136e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.8333333333333333,-3.3797846563511995,0.5758062173353329,-4.508344104402695,-2.2512252082997044,4.366991919711383e-09
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.875,-3.232935787729513,0.4776439198398407,-4.169100668050138,-2.296770907408889,1.301188990112516e-11
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.875,-3.3146408735060504,0.5416168526882007,-4.37619039819486,-2.2530913488172413,9.363421213581003e-10
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.9166666666666666,-3.2386195477051607,0.4708933196088026,-4.161553494698922,-2.315685600711399,6.086598050373399e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.9166666666666666,-3.246721689210285,0.5124484204404535,-4.251102137208013,-2.2423412412125567,2.362594381842573e-10
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,0.9583333333333331,-3.251339988470457,0.4689790769818979,-4.170522088857815,-2.3321578880831,4.125798665164553e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,0.9583333333333331,-3.1769522372807755,0.4963122226754021,-4.149706318811587,-2.204198155749964,1.5424506502871625e-10
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,PA,1.0,-3.26757876963058,0.4731992683395769,-4.195032293086856,-2.3401252461743045,5.010052943534192e-12
A4.3-v1.0,occurrence,EOS,lc_forest_frac,primary,mean_abs_anomaly_crossfit,resistance,55,UA,1.0,-3.106257651534394,0.498984852765617,-4.084249991786025,-2.128265311282763,4.810826165762753e-10
