baseline,bh_family,block_degrees,bootstrap_se,cluster_excludes_zero,conf_high,conf_high_10,conf_high_5,conf_low,conf_low_10,conf_low_5,contrast,df_constraint,estimate,event_min_days,evidence_freeze_version,gap_days,latitude,n_blocks,n_blocks_10,n_blocks_5,p_value,p_value_bh,pheno_type,record_type,replicates,sign_stability,sign_stability_10,sign_stability_5,spatial_10_excludes_zero,spatial_5_excludes_zero,spatially_robust,spec_version,statistic,std_error,strategy,test
all_year_linear_loo,,,,,-2.5930025643061656,,,-3.700242148832211,,,event_effect_PA,,-3.146622356569188,3,,0,46.0,,,,8.021364169855035e-29,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2824642680324255,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.8469857580795987,,,-3.0063965407816258,,,event_effect_UA,,-2.4266911494306123,3,,0,46.0,,,,2.314382811707954e-16,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.29577349171906,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.5106671342868028,,,-0.0708047200096514,,,UA_minus_PA_event_effect,,0.7199312071385757,3,,0,46.0,,,,0.0743484141375656,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4034441109048183,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.644338267222218,,,-3.710729756393724,,,event_effect_PA,,-3.177534011807971,3,,0,46.25,,,,1.6084800013923342e-31,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.272043644062612,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.9821407257410404,,,-3.101330318363359,,,event_effect_UA,,-2.5417355220522,3,,0,46.25,,,,5.467535370486237e-19,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2855127955029641,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.3979294114542924,,,-0.1263324319427505,,,UA_minus_PA_event_effect,,0.6357984897557709,3,,0,46.25,,,,0.1020330719457276,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3888494521889754,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.693609506407885,,,-3.7220033720877774,,,event_effect_PA,,-3.207806439247832,3,,0,46.5,,,,2.224952936962354e-34,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2623501946443234,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.1130840737508225,,,-3.19565739843744,,,event_effect_UA,,-2.654370736094131,3,,0,46.5,,,,7.163544398189485e-22,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2761717391813874,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.2892898944787952,,,-0.1824184881713942,,,UA_minus_PA_event_effect,,0.5534357031537005,3,,0,46.5,,,,0.1404578212067472,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3754427107484723,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.7400568922387807,,,-3.734028756203238,,,event_effect_PA,,-3.2370428242210094,3,,0,46.75,,,,2.5409930227057634e-37,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2535689103995738,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.238874614312956,,,-3.2892274911324506,,,event_effect_UA,,-2.764051052722704,3,,0,46.75,,,,5.998860077538341e-25,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2679520861364147,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.185443560102935,,,-0.2394600171063227,,,UA_minus_PA_event_effect,,0.472991771498306,3,,0,46.75,,,,0.1931878103465188,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3635024899561204,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.782948274326324,,,-3.746744429793156,,,event_effect_PA,,-3.26484635205974,3,,0,47.0,,,,3.076788071300422e-40,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2458708841257117,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.358615032162585,,,-3.381846434045838,,,event_effect_UA,,-2.8702307331042114,3,,0,47.0,,,,4.009991129494622e-28,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2610332153943571,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.0870342331526528,,,-0.2978029952415951,,,UA_minus_PA_event_effect,,0.3946156189555287,3,,0,47.0,,,,0.2639938257324755,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3532812947884928,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.821599314861545,,,-3.760041101330977,,,event_effect_PA,,-3.290820208096261,3,,0,47.25,,,,5.385796869570178e-43,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2394028139985584,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.471477241636413,,,-3.4732508351734905,,,event_effect_UA,,-2.972364038404952,3,,0,47.25,,,,2.873087196266829e-31,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2555591841071927,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.994620594000596,,,-0.3577082546179779,,,UA_minus_PA_event_effect,,0.3184561696913091,3,,0,47.25,,,,0.3559587604731906,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3449881883763098,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.855396114856027,,,-3.773739040469596,,,event_effect_PA,,-3.314567577662812,3,,0,47.5,,,,1.9169750204249506e-45,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2342754593597997,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.5767278253893866,,,-3.5630826341930573,,,event_effect_UA,,-3.069905229791222,3,,0,47.5,,,,3.097472233521228e-34,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2516257483769885,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.9086405342654084,,,-0.4193158385222295,,,UA_minus_PA_event_effect,,0.2446623478715894,3,,0,47.5,,,,0.470167501581755,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3387706058025526,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.883816737998331,,,-3.787566554184924,,,event_effect_PA,,-3.3356916460916275,3,,0,47.75,,,,1.9232537200888647e-47,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2305526589557911,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.6737490897668152,,,-3.6508680470918176,,,event_effect_UA,,-3.162308568429317,3,,0,47.75,,,,7.043762753912839e-37,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2492696205217016,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.829379694167491,,,-0.4826135388428693,,,UA_minus_PA_event_effect,,0.1733830776623108,3,,0,47.75,,,,0.6044387628807935,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3346983014379844,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.9064476053764903,,,-3.801143592053405,,,event_effect_PA,,-3.353795598714948,3,,0,48.0,,,,7.046036402919058e-49,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2282429661295214,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.762051135076113,,,-3.736005495894953,,,event_effect_UA,,-3.249028315485533,3,,0,48.0,,,,4.4836700033562506e-39,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2484623106601112,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.7569507940748097,,,-0.5474162276159802,,,UA_minus_PA_event_effect,,0.1047672832294148,3,,0,48.0,,,,0.7528754025878426,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3327528036176865,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.9229910094374856,,,-3.8139742322925314,,,event_effect_PA,,-3.3684826208650085,3,,0,48.25,,,,1.0907952617326168e-49,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2272958150973711,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.8412718345800707,,,-3.8177656296722633,,,event_effect_UA,,-3.329518732126167,3,,0,48.25,,,,9.599369789319383e-41,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2491101374297311,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.6912889430901481,,,-0.6133611656124645,,,UA_minus_PA_event_effect,,0.0389638887388418,3,,0,48.25,,,,0.9068044315064993,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3328250210191427,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.933261662690392,,,-3.825450133057706,,,event_effect_PA,,-3.379355897874049,3,,0,48.5,,,,7.21352808492586e-50,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2276032818472134,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.9111644188104604,,,-3.895303740224569,,,event_effect_UA,,-3.4032340795175147,3,,0,48.5,,,,7.357891116436363e-42,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2510605626370877,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.6321645535808174,,,-0.6799209168677491,,,UA_minus_PA_event_effect,,-0.0238781816434658,3,,0,48.5,,,,0.9431292386131528,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.334721831829087,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.937172770487269,,,-3.834864459661343,,,event_effect_PA,,-3.386018615074306,3,,0,48.75,,,,1.81316722949632e-49,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.229007189993018,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.971575352538181,,,-3.967681885113568,,,event_effect_UA,,-3.4696286188258743,3,,0,48.75,,,,1.9147500979365173e-42,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2541134787252593,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.5792111468716953,,,-0.7464311543748318,,,UA_minus_PA_event_effect,,-0.0836100037515682,3,,0,48.75,,,,0.8047263493841481,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.338180270582272,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.934714547425297,,,-3.841433368170736,,,event_effect_PA,,-3.388073957798017,3,,0,49.0,,,,1.4012330474586513e-48,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.231310071995588,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.022417110388311,,,-4.033896112046766,,,event_effect_UA,,-3.5281566112175384,3,,0,49.0,,,,1.4686460794283317e-42,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.258035099021429,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.531962071759749,,,-0.8121273785987916,,,UA_minus_PA_event_effect,,-0.1400826534195213,3,,0,49.0,,,,0.6828774848093415,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3428862624416945,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.925929400060159,,,-3.84432082269468,,,event_effect_PA,,-3.3851251113774192,3,,0,49.25,,,,2.5592907017952177e-47,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2342878312761549,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0636406880345404,,,-4.0929039476830695,,,event_effect_UA,,-3.578272317858805,3,,0,49.25,,,,2.7379550925630045e-42,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2625719828954069,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.4898891888542347,,,-0.8761836018170068,,,UA_minus_PA_event_effect,,-0.193147206481386,3,,0,49.25,,,,0.5794191382720411,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3484943604695417,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.910887845646096,,,-3.8426626766434056,,,event_effect_PA,,-3.3767752611447506,3,,0,49.5,,,,8.419344950094587e-46,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2377020287992613,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0952115163829528,,,-4.14364848344899,,,event_effect_UA,,-3.619429999915972,3,,0,49.5,,,,1.0063443570144044e-41,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2674633246671812,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.452437813280822,,,-0.9377472908232642,,,UA_minus_PA_event_effect,,-0.2426547387712211,3,,0,49.5,,,,0.4938377783848535,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3546455738650529,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.889668023976097,,,-3.8355871608884,,,event_effect_PA,,-3.362627592432249,3,,0,49.75,,,,3.889208467704097e-44,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2413103364076055,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.1170906852291345,,,-4.185077151881531,,,event_effect_UA,,-3.651083918555333,3,,0,49.75,,,,5.972973681516416e-41,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.272450533549733,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.4190546100559426,,,-0.9959672623021112,,,UA_minus_PA_event_effect,,-0.2884563261230843,3,,0,49.75,,,,0.4242389682448735,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3609816005598995,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.86234010822292,,,-3.822230472921383,,,event_effect_PA,,-3.342285290572152,3,,0,50.0,,,,2.047439080403003e-42,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2448744906207349,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.129221787657801,,,-4.216154882228572,,,event_effect_UA,,-3.672688334943186,3,,0,50.0,,,,4.808367022992326e-40,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2772839458133824,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.3892075307011409,,,-1.05001361944321,,,UA_minus_PA_event_effect,,-0.3304030443710346,3,,0,50.0,,,,0.3681730923234693,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3671549991471128,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.8289556190347893,,,-3.8017474627586023,,,event_effect_PA,,-3.315351540896696,3,,0,50.25,,,,1.043678569748976e-40,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2481657447272172,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.131522650669879,,,-4.235872369821777,,,event_effect_UA,,-3.683697510245828,3,,0,50.25,,,,4.5508429886752073e-39,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2817270439311303,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.362398568031231,,,-1.0990905067294938,,,UA_minus_PA_event_effect,,-0.3683459693491313,3,,0,50.25,,,,0.3231732702618697,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3728356965456417,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.7895408457175384,,,-3.773318211758705,,,event_effect_PA,,-3.281429528738121,3,,0,50.5,,,,4.5708510953119726e-39,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2509682253860469,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.123880743385928,,,-4.243250667873178,,,event_effect_UA,,-3.6835657056295528,3,,0,50.5,,,,4.530275397783282e-38,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2855587993750644,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.3381709502271536,,,-1.1424433040100164,,,UA_minus_PA_event_effect,,-0.4021361768914313,3,,0,50.5,,,,0.2870316288778197,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3777146585131324,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.744093248691585,,,-3.736151630165741,,,event_effect_PA,,-3.240122439428663,3,,0,50.75,,,,1.5830567135772952e-37,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.253080768141503,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.1061509841168333,,,-4.237343380404484,,,event_effect_UA,,-3.6717471822606575,3,,0,50.75,,,,4.3652516463997234e-37,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2885747914784025,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.3161125964468626,,,-1.179362082110853,,,UA_minus_PA_event_effect,,-0.4316247428319952,3,,0,50.75,,,,0.2578986291980617,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3815056527451089,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.692579697713276,,,-3.689487218887842,,,event_effect_PA,,-3.191033458300559,3,,0,51.0,,,,4.106532064796565e-36,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2543178163063315,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0781548016759874,,,-4.217237600934892,,,event_effect_UA,,-3.64769620130544,3,,0,51.0,,,,3.8357978165592775e-36,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2905876863666488,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2958575062836645,,,-1.209182992293426,,,UA_minus_PA_event_effect,,-0.4566627430048806,3,,0,51.0,,,,0.2342849430297778,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.383945957795311,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.6349731924035384,,,-3.632676138651533,,,event_effect_PA,,-3.1338246655275355,3,,0,51.25,,,,7.743831859303643e-35,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2545207345945506,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0397411186837298,,,-4.182162962165278,,,event_effect_UA,,-3.610952040424504,3,,0,51.25,,,,2.958326069941044e-35,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2914394990144784,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2770921596642866,,,-1.2313469094582234,,,UA_minus_PA_event_effect,,-0.4771273748969684,3,,0,51.25,,,,0.2150145076644547,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3848129560086014,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.5714660242958125,,,-3.5656523609996427,,,event_effect_PA,,-3.068559192647728,3,,0,51.5,,,,1.0707522740496549e-33,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2536236238384596,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.991139172498652,,,-4.132126641734212,,,event_effect_UA,,-3.561632907116432,3,,0,51.5,,,,1.991536066394769e-34,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2910735804931937,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2595957238684624,,,-1.2457431528058711,,,UA_minus_PA_event_effect,,-0.4930737144687043,3,,0,51.5,,,,0.199151642039689,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3840220760555435,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.502311156042201,,,-3.4886235554667104,,,event_effect_PA,,-2.995467355754456,3,,0,51.75,,,,1.1150781408241055e-32,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2516149294590143,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.932705893495396,,,-4.067490796241093,,,event_effect_UA,,-3.500098344868244,3,,0,51.75,,,,1.1854193809088094e-33,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2894912640478947,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2432290783208068,,,-1.2524910565483836,,,UA_minus_PA_event_effect,,-0.5046309891137883,3,,0,51.75,,,,0.1859956467758541,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3815682703017096,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.4277193117685387,,,-3.4018407377998647,,,event_effect_PA,,-2.9147800247842017,3,,0,52.0,,,,9.0239494655446e-32,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2485049301199081,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.8647551732021257,,,-3.98866222011069,,,event_effect_UA,,-3.426708696656408,3,,0,52.0,,,,6.371185598172092e-33,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2867162498325988,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2279135792141746,,,-1.2517709229585865,,,UA_minus_PA_event_effect,,-0.5119286718722058,3,,0,52.0,,,,0.1750408309467801,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3774774725057,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.3478629204130703,,,-3.30559321893383,,,event_effect_PA,,-2.8267280696734502,3,,0,52.25,,,,5.874597315199091e-31,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2443234432048789,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.787561209924526,,,-3.8960874009902495,,,event_effect_UA,,-3.341824305457388,3,,0,52.25,,,,3.179920901887896e-32,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2827924900175815,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2136252693679522,,,-1.2438177409358278,,,UA_minus_PA_event_effect,,-0.5150962357839377,3,,0,52.25,,,,0.1659304856326893,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3718035182788828,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.262877889857497,,,-3.200206830859868,,,event_effect_PA,,-2.7315423603586826,3,,0,52.5,,,,3.1961954922405565e-30,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2391189196321721,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.701359948924672,,,-3.790251079570628,,,event_effect_UA,,-3.24580551424765,3,,0,52.5,,,,1.5268738927909544e-31,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2777834539907339,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2003927006245719,,,-1.228919008402507,,,UA_minus_PA_event_effect,,-0.5142631538889675,3,,0,52.5,,,,0.1584271211325305,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3646270340427955,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.172862957891764,,,-3.0860445756610013,,,event_effect_PA,,-2.6294537667763827,3,,0,52.75,,,,1.517845476215565e-29,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2329587750010454,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.6063482085870104,,,-3.671677123420309,,,event_effect_UA,,-3.13901266600366,3,,0,52.75,,,,7.3695912167154125e-31,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2717725741994438,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1882981158334931,,,-1.2074159142880476,,,UA_minus_PA_event_effect,,-0.5095588992272773,3,,0,52.75,,,,0.1523958430240753,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3560560400932759,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.077876528267756,,,-2.963509789458311,,,event_effect_PA,,-2.520693158863033,3,,0,53.0,,,,6.62502911704114e-29,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2259310038797439,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.502680509327965,,,-3.5409316980758034,,,event_effect_UA,,-3.021806103701884,3,,0,53.0,,,,3.776469648622897e-30,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.264864864083583,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1774820400537119,,,-1.1797079297314128,,,UA_minus_PA_event_effect,,-0.5011129448388505,3,,0,53.0,,,,0.1477993869828472,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3462282930937676,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.9779307087058255,,,-2.833052104404407,,,event_effect_PA,,-2.4054914065551163,3,,0,53.25,,,,2.834133071587455e-28,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2181472216948039,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.390463501810117,,,-3.3986288388274533,,,event_effect_UA,,-2.8945461703187854,3,,0,53.25,,,,2.2003174391873136e-29,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2571897608756119,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1681515504820038,,,-1.146261078009342,,,UA_minus_PA_event_effect,,-0.4890547637636691,3,,0,53.25,,,,0.1447051581076038,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3353155055039952,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.8729821017720896,,,-2.695176657806142,,,event_effect_PA,,-2.284079379789116,3,,0,53.5,,,,1.291085273876085e-27,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2097473633493824,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.269747836885524,,,-3.245438580776141,,,event_effect_UA,,-2.7575932088308326,3,,0,53.5,,,,1.588360732739057e-28,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2489052736649093,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.160592643652169,,,-1.1076203017356026,,,UA_minus_PA_event_effect,,-0.4735138290417167,3,,0,53.5,,,,0.1433068003572561,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3235296554914461,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.7629188209328217,,,-2.550457076070207,,,event_effect_PA,,-2.1566879485015145,3,,0,53.75,,,,6.987417973307288e-27,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2009063078070277,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.1405173950566523,,,-3.0820977293723306,,,event_effect_UA,,-2.6113075622144915,3,,0,53.75,,,,1.580533338500514e-27,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2402034786717367,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1551871047019413,,,-1.0644263321278944,,,UA_minus_PA_event_effect,,-0.4546196137129765,3,,0,53.75,,,,0.1439657403006281,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3111315938583542,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.6475433667952557,,,-2.3995525984623325,,,event_effect_PA,,-2.023547982628794,3,,0,54.0,,,,5.191266268020188e-26,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.1918426148640561,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.0026761231856822,,,-2.9094230237067675,,,event_effect_UA,,-2.456049573446225,3,,0,54.0,,,,2.4664616465564835e-26,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2313172353352892,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1524339053819922,,,-1.017437087016853,,,UA_minus_PA_event_effect,,-0.4325015908174303,3,,0,54.0,,,,0.1472822052102462,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2984419615938452,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.5265517318257853,,,-2.243228972389093,,,event_effect_PA,,-1.8848903521074392,3,,0,54.25,,,,6.378585942246979e-25,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.1828291862035135,overlap_weighted_adjusted,
