pheno_type,latitude_bin,longitude_bin,event_numerator,event_denominator,event_anomaly_sum,event_anomaly_n,latitude,longitude,event_frequency,mean_event_anomaly
EOS,31,118,65,173,2.270601790074233,0.6535833473283548,31.5,118.5,0.37572254335260113,3.474081460850779
EOS,31,119,117,430,1.9672638942180136,1.2684780911815694,31.5,119.5,0.27209302325581397,1.5508851969098931
EOS,31,120,36,113,-0.6322363679993124,0.20426953719153496,31.5,120.5,0.3185840707964602,-3.095108437076895
EOS,31,121,8,23,-0.01313562326615605,0.0056950309249832465,31.5,121.5,0.34782608695652173,-2.3065060469701826
EOS,31,130,23,110,3.8160419439250126,2.6422327790411315,31.5,130.5,0.20909090909090908,1.444248960271342
EOS,31,131,12,85,76.50622368017405,3.4684204121676077,31.5,131.5,0.1411764705882353,22.057944132660975
EOS,32,-118,103,215,-1.819313542203687,2.5990929394002196,32.5,-117.5,0.4790697674418605,-0.6999801794788921
EOS,32,-117,270,566,-492.3946471457541,90.11723901869375,32.5,-116.5,0.47703180212014135,-5.463934009824832
EOS,32,-116,15,42,-93.28393852662879,12.862301562859258,32.5,-115.5,0.35714285714285715,-7.252507498035367
EOS,32,-115,78,134,69.36394482354402,5.003523469015845,32.5,-114.5,0.582089552238806,13.863019780576222
EOS,32,-114,697,1142,1133.366851667431,130.54075651906865,32.5,-113.5,0.6103327495621717,8.682091952652927
EOS,32,-113,450,753,528.7774278362979,26.47301024198829,32.5,-112.5,0.5976095617529881,19.974208561957
EOS,32,-112,564,964,-100.59873481542863,46.8369138650103,32.5,-111.5,0.5850622406639004,-2.1478514811066853
EOS,32,-111,514,1386,-2477.679979266452,89.77709196836025,32.5,-110.5,0.3708513708513709,-27.598131382331363
EOS,32,-110,149,404,-17.93810148326979,1.112641209710736,32.5,-109.5,0.3688118811881188,-16.122089786637805
EOS,32,-109,119,294,235.76603364599788,44.625030658820386,32.5,-108.5,0.40476190476190477,5.283268832878604
EOS,32,-108,606,1378,-463.6642234769171,52.174964657559975,32.5,-107.5,0.4397677793904209,-8.886718496506614
EOS,32,-107,333,754,-253.00722651914265,64.82422126754139,32.5,-106.5,0.4416445623342175,-3.90297363503891
EOS,32,-106,71,185,166.50470597278562,33.879352728703736,32.5,-105.5,0.3837837837837838,4.914636572490276
EOS,32,-105,140,377,-59.59733354876865,16.43183990884865,32.5,-104.5,0.3713527851458886,-3.6269421975487424
EOS,32,-104,108,259,-129.94273209644055,48.34564855192043,32.5,-103.5,0.416988416988417,-2.6877854778779016
EOS,32,-103,114,257,-142.86646668342834,41.65804289507686,32.5,-102.5,0.44357976653696496,-3.4295050068305604
EOS,32,-102,132,331,374.33199535352037,54.79668212007807,32.5,-101.5,0.3987915407854985,6.8312894297729985
EOS,32,-101,117,340,187.6918386911219,23.096829343173614,32.5,-100.5,0.34411764705882353,8.126303221207943
EOS,32,-100,82,228,-33.35544628116402,5.618242030358415,32.5,-99.5,0.35964912280701755,-5.936989916227606
EOS,32,-99,104,300,-23.247523739805004,6.169369667189147,32.5,-98.5,0.3466666666666667,-3.768217013067545
EOS,32,-98,617,1819,19.25767629736539,22.058257605241245,32.5,-97.5,0.33919736118746563,0.8730370567795703
EOS,32,-97,524,1453,-44.448435995625196,11.635473029449912,32.5,-96.5,0.3606331727460427,-3.820079844035922
EOS,32,-96,169,420,-26.256755768777502,4.806404855797864,32.5,-95.5,0.4023809523809524,-5.462868101322038
EOS,32,-95,340,751,-119.99246089862316,21.582210862512234,32.5,-94.5,0.45272969374167776,-5.559785402108507
EOS,32,-94,113,346,-29.526753524959762,2.069167053321545,32.5,-93.5,0.3265895953757225,-14.26987418805153
EOS,32,-93,139,361,7.1460001778238516,45.59189323587005,32.5,-92.5,0.3850415512465374,0.1567383951540235
EOS,32,-92,132,350,-231.58241684669892,69.4245347439797,32.5,-91.5,0.37714285714285717,-3.3357431591110673
EOS,32,-91,400,1068,-306.2347852923271,155.30752007474769,32.5,-90.5,0.37453183520599254,-1.9717962475026316
EOS,32,-90,100,252,-68.24587279673084,10.770856270560648,32.5,-89.5,0.3968253968253968,-6.33616038339155
EOS,32,-89,56,141,-9.02035977187867,2.654753494847354,32.5,-88.5,0.3971631205673759,-3.3978144446881435
EOS,32,-88,45,118,22.889858468337195,13.35633742959591,32.5,-87.5,0.3813559322033898,1.7137825836607152
EOS,32,-87,227,698,-42.30285308535683,27.376246433723136,32.5,-86.5,0.32521489971346706,-1.5452393441800156
EOS,32,-86,119,480,-67.89379051497482,20.910572234404878,32.5,-85.5,0.24791666666666667,-3.2468643016505716
EOS,32,-85,158,463,-44.31195259959818,11.765002392024776,32.5,-84.5,0.3412526997840173,-3.7664210446430704
EOS,32,-84,322,882,-95.2011211412773,30.774629501912322,32.5,-83.5,0.36507936507936506,-3.0934936563691706
EOS,32,-83,223,756,-31.367932637641683,21.895965737145215,32.5,-82.5,0.294973544973545,-1.4325895927224546
EOS,32,-82,346,1319,-39.01868977531128,51.68216497827701,32.5,-81.5,0.2623199393479909,-0.7549739797415912
EOS,32,-81,128,727,-23.402151794718115,20.91832430054781,32.5,-80.5,0.17606602475928473,-1.1187393147980433
EOS,32,-80,12,189,2.6839948156628637,0.7566077172472923,32.5,-79.5,0.06349206349206349,3.5474060791077258
EOS,32,-17,7,22,48.91142049467676,2.709818303263628,32.5,-16.5,0.3181818181818182,18.04970482182117
EOS,32,-9,4,5,0.1487419263983944,0.025051271814466425,32.5,-8.5,0.8,5.9375
EOS,32,-8,43,85,-1.2048889196362644,1.7225782774285971,32.5,-7.5,0.5058823529411764,-0.6994683117883498
EOS,32,-7,10,15,0.7858958482955076,0.1779152596654867,32.5,-6.5,0.6666666666666666,4.4172481313471135
EOS,32,-6,201,625,-146.46831904471043,13.184099346728532,32.5,-5.5,0.3216,-11.109467184123934
EOS,32,-5,230,939,45.6142756311189,6.124425757293247,32.5,-4.5,0.24494142705005326,7.447926946750775
EOS,32,-4,10,55,-0.9630589173843909,0.4265280092042135,32.5,-3.5,0.18181818181818182,-2.2579031074212446
EOS,32,12,19,42,-53.79765762808083,0.6307778195833941,32.5,12.5,0.4523809523809524,-85.2878080963789
EOS,32,13,39,74,-75.40729033131356,3.9057896709397735,32.5,13.5,0.527027027027027,-19.306541489513894
EOS,32,14,60,123,-10.212479595616443,0.7952213766814047,32.5,14.5,0.4878048780487805,-12.842310198243002
EOS,32,15,26,58,-0.5704143277437137,0.2234448224200083,32.5,15.5,0.4482758620689655,-2.5528196248445996
EOS,32,20,49,100,-0.024023166155396805,0.8335418716640967,32.5,20.5,0.49,-0.028820587149913132
EOS,32,21,3,9,-1.801378861871048,0.04390495443363851,32.5,21.5,0.3333333333333333,-41.02905663172473
EOS,32,22,7,14,-0.27352027051978445,0.26063678942428525,32.5,22.5,0.5,-1.0494307849784261
EOS,32,34,46,128,-0.5113548118067803,0.09264382225724188,32.5,34.5,0.359375,-5.519578093258217
EOS,32,35,373,897,-332.86844291951786,19.32763091181563,32.5,35.5,0.4158305462653289,-17.22241305405021
EOS,32,36,278,612,-121.04501897766201,28.69256986473078,32.5,36.5,0.4542483660130719,-4.218688655227494
EOS,32,44,35,89,180.85915653741407,5.488908439061851,32.5,44.5,0.39325842696629215,32.94993140172074
EOS,32,45,147,354,-99.04422995832283,23.428541548363484,32.5,45.5,0.4152542372881356,-4.227503011822826
EOS,32,46,35,88,74.14206044941598,8.381152547898111,32.5,46.5,0.3977272727272727,8.846284568344945
EOS,32,48,20,74,-57.01529876012512,9.122650834718778,32.5,48.5,0.2702702702702703,-6.249860900423546
EOS,32,50,44,114,-6.255792815742934,26.699967308414497,32.5,50.5,0.38596491228070173,-0.23429964327227548
EOS,32,51,23,58,200.56742143159718,13.224770347840346,32.5,51.5,0.39655172413793105,15.166041916512416
EOS,32,52,4,10,-11.59419002200731,0.7254417500348346,32.5,52.5,0.4,-15.982248087390305
EOS,32,70,16,41,4.477693648940749,0.7093356423583943,32.5,70.5,0.3902439024390244,6.312517490384867
EOS,32,71,46,111,518.9087544335198,40.40085574457809,32.5,71.5,0.4144144144144144,12.844004040759925
EOS,32,72,136,276,-125.32974167322747,18.15931551268837,32.5,72.5,0.4927536231884058,-6.90167763127726
EOS,32,73,41,67,0.5782881899061014,0.47052390928268906,32.5,73.5,0.6119402985074627,1.2290304031259502
EOS,32,74,7,21,-0.04930871140589748,0.02646444271114412,32.5,74.5,0.3333333333333333,-1.8632061118420487
EOS,32,97,8,24,-21.71100023921826,7.902303910853474,32.5,97.5,0.3333333333333333,-2.7474266345792064
EOS,32,103,91,566,0.32921968655989453,0.7135482346937759,32.5,103.5,0.1607773851590106,0.46138392690605057
EOS,32,104,299,1652,-3.4802399715925936,1.2251706306725418,32.5,104.5,0.18099273607748184,-2.8406165512489965
EOS,32,105,137,868,-4.772034566563787,8.933779341449256,32.5,105.5,0.1578341013824885,-0.5341563054309395
EOS,32,108,14,43,0.23875927410633754,0.10163546051303485,32.5,108.5,0.32558139534883723,2.3491729451623473
EOS,32,109,6,19,0.0034349669365991813,0.0007497729286538579,32.5,109.5,0.3157894736842105,4.581342971086353
EOS,32,110,77,233,-1.6651898492670003,7.732262562633678,32.5,110.5,0.33047210300429186,-0.21535609218885884
EOS,32,111,58,209,-2.6397684072112493,7.417716797431965,32.5,111.5,0.27751196172248804,-0.3558734418285077
EOS,32,112,4,6,-0.014028740695998996,0.007793744831110505,32.5,112.5,0.6666666666666666,-1.8000000000000111
EOS,32,113,19,56,-1.2405088890765745,1.1182746457940675,32.5,113.5,0.3392857142857143,-1.1093061027022664
EOS,32,114,21,62,-0.16055440217409822,0.20514515329288308,32.5,114.5,0.3387096774193548,-0.7826380472410029
EOS,32,116,21,42,-0.1508011768701768,0.10144286760306942,32.5,116.5,0.5,-1.48656263799875
EOS,32,117,1,2,-0.012700881131022967,0.003175220282755742,32.5,117.5,0.5,-4.0
EOS,32,118,16,36,-0.16949043788155085,0.09938381817337139,32.5,118.5,0.4444444444444444,-1.7054128226979675
EOS,32,119,6,17,0.09902929194037643,0.019950474361497883,32.5,119.5,0.35294117647058826,4.96375625691846
EOS,32,120,5,21,0.1645202923314812,0.1866566222231414,32.5,120.5,0.23809523809523808,0.8814061369588216
EOS,32,129,13,68,7.79801831041647,4.168091749453041,32.5,129.5,0.19117647058823528,1.870884514823784
EOS,32,130,112,586,32.72307957915323,4.854166617272861,32.5,130.5,0.19112627986348124,6.741235346704584
EOS,32,131,188,865,10.274331632211616,5.868857906672183,32.5,131.5,0.21734104046242775,1.7506526475161277
EOS,33,-118,706,1484,-302.1938280527297,102.67786788829794,33.5,-117.5,0.4757412398921833,-2.943125273905014
EOS,33,-117,655,1245,-183.21408008232603,105.63983260051222,33.5,-116.5,0.5261044176706827,-1.734327625973895
EOS,33,-116,263,447,255.78162998136307,16.38963665291215,33.5,-115.5,0.5883668903803132,15.60630265320221
EOS,33,-115,566,931,509.88857762955547,44.11045081827752,33.5,-114.5,0.6079484425349087,11.559359928787648
EOS,33,-114,813,1339,720.1118133372781,43.04798411426114,33.5,-113.5,0.6071695294996265,16.72811928720992
EOS,33,-113,451,849,1359.036890927846,110.21781468530422,33.5,-112.5,0.5312131919905771,12.330464860042737
EOS,33,-112,683,1430,1156.0926822804727,131.93151015651813,33.5,-111.5,0.47762237762237764,8.762824596708791
EOS,33,-111,180,465,-506.3794143740524,89.83211676361961,33.5,-110.5,0.3870967741935484,-5.636952936403776
EOS,33,-110,239,880,-448.0019396439725,31.222895751251528,33.5,-109.5,0.2715909090909091,-14.348507044738634
EOS,33,-109,713,2183,-23.22447262789917,6.228889817803376,33.5,-108.5,0.3266147503435639,-3.7285091416321285
EOS,33,-108,270,911,3.8032530121850927,1.5455416984634933,33.5,-107.5,0.29637760702524696,2.4607896480348037
EOS,33,-107,147,349,2.285403642851767,1.7975191042404897,33.5,-106.5,0.42120343839541546,1.2714210588695938
EOS,33,-106,155,491,18.852129139007893,3.202037759353766,33.5,-105.5,0.31568228105906315,5.887541170911308
EOS,33,-105,54,120,-65.3509262314428,13.909622340204763,33.5,-104.5,0.45,-4.6982530965309275
EOS,33,-104,7,24,-2.73791334742147,0.6163052735190837,33.5,-103.5,0.2916666666666667,-4.442462956365879
EOS,33,-103,29,63,-12.322323271354406,8.869936056980034,33.5,-102.5,0.4603174603174603,-1.389223461386464
EOS,33,-102,123,250,-53.03399915482195,17.559777654957763,33.5,-101.5,0.492,-3.020197646970121
EOS,33,-99,135,368,-24.930902713500167,2.9557136079522506,33.5,-98.5,0.36684782608695654,-8.434816771971544
EOS,33,-98,321,916,-82.00548327928226,26.359994622352193,33.5,-97.5,0.35043668122270744,-3.110982549660499
EOS,33,-97,391,1101,-158.47659145402957,11.677834612142421,33.5,-96.5,0.35513169845594916,-13.570717236331486
EOS,33,-96,103,287,-28.799396138733186,3.268793901548385,33.5,-95.5,0.3588850174216028,-8.81040438954909
EOS,33,-95,184,435,-16.230369100463054,17.88577079255392,33.5,-94.5,0.42298850574712643,-0.9074458847040558
EOS,33,-94,128,281,-157.7541700930151,40.56705666596048,33.5,-93.5,0.4555160142348754,-3.8887260515842517
EOS,33,-93,225,560,17.0431401879479,44.596246585767325,33.5,-92.5,0.4017857142857143,0.3821653500630507
EOS,33,-92,163,445,18.483739878203632,93.32944148935228,33.5,-91.5,0.36629213483146067,0.19804832840784112
EOS,33,-91,29,81,-32.27272671107754,17.725573248294346,33.5,-90.5,0.35802469135802467,-1.8206873345652166
EOS,33,-90,112,281,-15.973782298850022,8.259803377914045,33.5,-89.5,0.398576512455516,-1.9339179842419068
EOS,33,-89,216,611,-44.07582603099199,25.124403081681173,33.5,-88.5,0.353518821603928,-1.7543034112173106
EOS,33,-88,156,469,-91.97409401091697,21.404686321198085,33.5,-87.5,0.3326226012793177,-4.296913892161579
EOS,33,-87,433,1496,-160.5442238710355,38.05917298517452,33.5,-86.5,0.2894385026737968,-4.218279360236585
EOS,33,-86,187,684,-23.188267792754107,12.15154698839924,33.5,-85.5,0.2733918128654971,-1.908256439685526
EOS,33,-85,500,1771,19.977291214508433,28.744439091979658,33.5,-84.5,0.282326369282891,0.694996731388039
EOS,33,-84,305,935,-23.562788427481237,30.90162791416154,33.5,-83.5,0.32620320855614976,-0.7625096157695603
EOS,33,-83,306,906,-28.947433618123043,31.91980963438066,33.5,-82.5,0.33774834437086093,-0.906879895265538
EOS,33,-82,1030,3151,49.59165887883434,203.71825118278466,33.5,-81.5,0.3268803554427166,0.2434325770563316
EOS,33,-81,559,1816,-58.60530001166715,44.565118641934134,33.5,-80.5,0.30781938325991187,-1.3150486702961837
EOS,33,-80,257,1012,-30.40498268774749,12.79838808500494,33.5,-79.5,0.25395256916996045,-2.375688444966838
EOS,33,-79,10,439,-3.3168004009806697,1.2921239369305404,33.5,-78.5,0.022779043280182234,-2.5669367358519635
EOS,33,-7,12,20,-44.00956309912629,4.003584695990929,33.5,-6.5,0.6,-10.992539546670804
EOS,33,-6,9,24,-0.7261370950662851,0.19986057680396563,33.5,-5.5,0.375,-3.633218249832836
EOS,33,-5,11,39,-40.775361068149806,4.420078364444321,33.5,-4.5,0.28205128205128205,-9.225031256493562
EOS,33,-1,1,5,-7.510203966126255,0.3413729075511934,33.5,-0.5,0.2,-22.0
EOS,33,1,5,13,-12.448530275605421,4.771262523743701,33.5,1.5,0.38461538461538464,-2.6090642075669868
EOS,33,6,6,12,-312.79797905755913,5.5031930109445515,33.5,6.5,0.5,-56.83936188236135
EOS,33,10,14,37,6.294550514304166,1.3817297954811207,33.5,10.5,0.3783783783783784,4.555558210360798
EOS,33,35,168,352,131.59717991491286,24.498585800313208,33.5,35.5,0.4772727272727273,5.371623529111236
EOS,33,36,291,633,-169.92477035145814,59.10257295841156,33.5,36.5,0.4597156398104265,-2.875082451503902
EOS,33,43,4,9,18.256708311893963,0.2461605948855774,33.5,43.5,0.4444444444444444,74.16584413268993
EOS,33,44,113,242,176.55765582783167,11.887578868211278,33.5,44.5,0.4669421487603306,14.852280500949329
EOS,33,46,65,253,-155.97480842262365,28.233313119869514,33.5,46.5,0.25691699604743085,-5.524495398765461
EOS,33,47,99,283,-100.37463656536062,23.238355232375046,33.5,47.5,0.3498233215547703,-4.319352017888142
EOS,33,48,143,472,-40.71795920260318,24.82961769774552,33.5,48.5,0.3029661016949153,-1.6398947296840698
EOS,33,49,283,895,-176.98452557016833,38.82763249959938,33.5,49.5,0.31620111731843575,-4.558210588090696
EOS,33,50,202,474,31.113232029829575,9.472739382187106,33.5,50.5,0.42616033755274263,3.2845020616038547
EOS,33,70,319,891,202.7007169755285,85.04344092375746,33.5,70.5,0.35802469135802467,2.383496184699915
EOS,33,71,156,342,52.61691491794479,24.156292475687085,33.5,71.5,0.45614035087719296,2.1781866969404704
EOS,33,72,128,260,-52.451876857275046,39.61950225754041,33.5,72.5,0.49230769230769234,-1.3238903537030773
EOS,33,73,54,119,-0.14154745530125423,0.44221313842236065,33.5,73.5,0.453781512605042,-0.32008876037975453
EOS,33,74,10,24,-6.65727377513538,6.212828290398239,33.5,74.5,0.4166666666666667,-1.071536740428513
EOS,33,103,92,543,0.24645309980988414,0.1250674521425605,33.5,103.5,0.1694290976058932,1.9705614497444142
EOS,33,104,21,109,5.4238933341283975,2.5905904301028206,33.5,104.5,0.1926605504587156,2.0936900218198997
EOS,33,106,4,21,-6.706678879260103,3.7250112014368675,33.5,106.5,0.19047619047619047,-1.8004452917277407
EOS,33,107,4,11,-0.03872867064549282,0.015894358217407145,33.5,107.5,0.36363636363636365,-2.4366300366301075
EOS,33,109,13,67,-4.1550832426694875,2.465141398600467,33.5,109.5,0.19402985074626866,-1.6855354605737627
EOS,33,110,6,24,-2.342218792976462,0.48447358268980056,33.5,110.5,0.25,-4.834564518404591
EOS,33,111,12,47,-5.278485361308954,1.0994941640701765,33.5,111.5,0.2553191489361702,-4.8008307218009465
EOS,33,112,1,4,-0.09986295495704178,0.006657530330469452,33.5,112.5,0.25,-15.0
EOS,33,119,2,10,-0.030803696353583626,0.004588421355193217,33.5,119.5,0.2,-6.713353889942937
EOS,33,126,14,120,5.724899642123077,1.1868952941394322,33.5,126.5,0.11666666666666667,4.823424332703215
EOS,33,129,21,106,33.97612556342383,5.126876177643451,33.5,129.5,0.19811320754716982,6.627061857195237
EOS,33,130,271,875,39.95004810718448,29.792921944848263,33.5,130.5,0.3097142857142857,1.3409241356433172
EOS,33,131,219,805,45.23970686926823,30.37812324629733,33.5,131.5,0.2720496894409938,1.4892199397071813
EOS,33,132,21,135,0.17292039974311424,0.06545233954703956,33.5,132.5,0.15555555555555556,2.641928477114849
EOS,33,133,66,245,5.498496416805529,5.7725205732435425,33.5,133.5,0.2693877551020408,0.9525295487541171
EOS,33,134,21,62,-0.04866104557682825,0.03911239031031899,33.5,134.5,0.3387096774193548,-1.2441337691393934
EOS,33,135,2,24,-70.55013347670814,1.7676190903351159,33.5,135.5,0.08333333333333333,-39.91252066831481
EOS,34,-121,179,406,-492.6413037670185,54.26611885686603,34.5,-120.5,0.4408866995073892,-9.078248346199665
EOS,34,-120,747,1576,-854.0521014262923,134.31516482440173,34.5,-119.5,0.4739847715736041,-6.358567943856867
EOS,34,-119,822,1646,-653.6042487919808,140.3983404898833,34.5,-118.5,0.4993924665856622,-4.655355943036076
EOS,34,-118,486,914,-398.62939361920326,152.1266974873847,34.5,-117.5,0.5317286652078774,-2.6203776207806007
EOS,34,-117,560,1113,62.016758700261185,62.70516025311518,34.5,-116.5,0.5031446540880503,0.9890216124147486
EOS,34,-116,1046,1773,337.4834672457948,49.69920892049543,34.5,-115.5,0.589960518894529,6.790519901145151
EOS,34,-115,648,1215,736.3180090648137,59.13665404282713,34.5,-114.5,0.5333333333333333,12.451127325052372
EOS,34,-114,422,830,192.58081681859116,62.54651276312269,34.5,-113.5,0.5084337349397591,3.0790016630972983
EOS,34,-113,270,684,371.6240187018766,78.15374530888325,34.5,-112.5,0.39473684210526316,4.7550378709699075
EOS,34,-112,524,1277,-324.49928094313753,51.25211643078076,34.5,-111.5,0.41033672670321064,-6.331431822554966
EOS,34,-111,19,48,124.00365251820307,18.07748379003412,34.5,-110.5,0.3958333333333333,6.859563751154608
EOS,34,-110,129,261,-47.82104921140252,11.278527757577862,34.5,-109.5,0.4942528735632184,-4.240008114469756
EOS,34,-109,348,823,17.763789604882753,4.836678883152189,34.5,-108.5,0.42284325637910086,3.6727246182830378
EOS,34,-108,385,916,3.6247903814053863,14.3847999984863,34.5,-107.5,0.4203056768558952,0.2519875411397322
EOS,34,-107,455,1173,138.99964548140363,80.82345312663828,34.5,-106.5,0.3878942881500426,1.7197934523239429
EOS,34,-104,36,70,-17.98516488974989,4.520190876543961,34.5,-103.5,0.5142857142857142,-3.9788507567408193
EOS,34,-103,39,75,-13.033696682289168,17.504233422100402,34.5,-102.5,0.52,-0.7446025408820904
EOS,34,-102,29,80,-3.482702609866742,4.3378387411292145,34.5,-101.5,0.3625,-0.8028658550271821
EOS,34,-101,74,234,-300.29610613037505,24.584069569398764,34.5,-100.5,0.3162393162393162,-12.215069001601398
EOS,34,-100,47,153,14.34567298127402,9.275490728031686,34.5,-99.5,0.30718954248366015,1.5466214566868806
EOS,34,-99,189,531,-1326.2434135034293,74.30831049782962,34.5,-98.5,0.3559322033898305,-17.847847765858784
EOS,34,-98,128,371,-27.92346455175274,3.0789560717958757,34.5,-97.5,0.3450134770889488,-9.069133791007841
EOS,34,-97,100,235,-138.78967522785305,12.351329056816855,34.5,-96.5,0.425531914893617,-11.236821121792822
EOS,34,-96,238,553,-611.4117470075948,112.05405179456152,34.5,-95.5,0.43037974683544306,-5.45640016773824
EOS,34,-95,240,595,-103.51309036251344,59.70213350368092,34.5,-94.5,0.40336134453781514,-1.7338256488963055
EOS,34,-94,440,986,-288.37849202116905,115.01315089357038,34.5,-93.5,0.4462474645030426,-2.5073523312827555
EOS,34,-93,457,1096,-54.195735335952314,41.23824957227093,34.5,-92.5,0.416970802919708,-1.3142103726050036
EOS,34,-92,440,1060,-159.52466240677884,221.40650264418528,34.5,-91.5,0.41509433962264153,-0.7205057688081791
EOS,34,-91,22,56,-1.4163261233480355,1.4069846149544571,34.5,-90.5,0.39285714285714285,-1.0066393820474582
EOS,34,-90,201,491,-4.911267890748069,7.008721763677236,34.5,-89.5,0.4093686354378819,-0.7007366045262003
EOS,34,-89,186,492,-6.852725701357914,33.05341040030381,34.5,-88.5,0.3780487804878049,-0.20732280325587604
EOS,34,-88,170,427,-16.767827468405414,14.868079460266467,34.5,-87.5,0.3981264637002342,-1.1277735980101429
EOS,34,-87,354,945,-30.161630740733766,20.079398370961368,34.5,-86.5,0.3746031746031746,-1.5021182499348797
EOS,34,-86,311,977,31.690571787580268,46.960881873046525,34.5,-85.5,0.31832139201637666,0.6748291455269553
EOS,34,-85,568,1749,-18.288779582742052,34.543162690589355,34.5,-84.5,0.324757004002287,-0.5294471657548743
EOS,34,-84,355,1012,3.821544749468452,31.484346781978466,34.5,-83.5,0.35079051383399207,0.12137919760354982
EOS,34,-83,738,2408,32.544486596920905,105.33181159868259,34.5,-82.5,0.3064784053156146,0.3089711085661034
EOS,34,-82,354,1531,-18.17805270337673,58.155667023191214,34.5,-81.5,0.23122142390594383,-0.3125757752228638
EOS,34,-81,541,2196,-76.48031249009192,96.20218053957024,34.5,-80.5,0.24635701275045538,-0.7949956233958102
EOS,34,-80,691,2661,-135.7843556942454,52.38183722225263,34.5,-79.5,0.25967681322810976,-2.592203001932167
EOS,34,-79,252,1248,4.924159866708952,24.43330040516226,34.5,-78.5,0.20192307692307693,0.20153478183686463
EOS,34,-78,101,918,76.06740709622521,13.546136703488346,34.5,-77.5,0.11002178649237472,5.615431820988241
EOS,34,-77,6,138,1.9102683511327132,0.5324437748013662,34.5,-76.5,0.043478260869565216,3.5877372251095605
EOS,34,-7,13,24,-1.7684729960607874,0.18484182189244114,34.5,-6.5,0.5416666666666666,-9.567493860182012
EOS,34,-5,51,116,-14.682121776204372,8.571769932631435,34.5,-4.5,0.4396551724137931,-1.7128459923208799
EOS,34,-4,85,167,-252.85739089251754,22.06381528958591,34.5,-3.5,0.5089820359281437,-11.460275005649901
EOS,34,-3,59,137,33.253291584179166,12.02537986220253,34.5,-2.5,0.4306569343065693,2.7652591406861884
EOS,34,-2,84,196,0.05746276199727296,4.256940315174972,34.5,-1.5,0.42857142857142855,0.013498606450372815
EOS,34,0,27,52,-2.296435929217275,0.5344922382588606,34.5,0.5,0.5192307692307693,-4.2964813421763575
EOS,34,2,41,93,243.06841230311647,23.668313561424533,34.5,2.5,0.44086021505376344,10.269781650150103
EOS,34,3,70,149,156.3733750918953,35.37647752711654,34.5,3.5,0.4697986577181208,4.420264142240646
EOS,34,4,11,29,99.48581225720237,6.689725587756958,34.5,4.5,0.3793103448275862,14.87143395526925
EOS,34,5,13,38,8.522859918359346,2.6273590469418053,34.5,5.5,0.34210526315789475,3.243888545906883
EOS,34,8,6,12,7.859145978906444,0.13676888941313825,34.5,8.5,0.5,57.46296553718656
EOS,34,9,9,23,-328.38061775790106,8.398439317769428,34.5,9.5,0.391304347826087,-39.100195325947396
EOS,34,10,13,34,-6.896309241215858,0.10949395229651393,34.5,10.5,0.38235294117647056,-62.98347165823718
EOS,34,32,83,146,-124.09697949878232,39.157888564358146,34.5,32.5,0.5684931506849316,-3.1691437932058593
EOS,34,33,3,15,-0.5449029118842098,0.039061725244341816,34.5,33.5,0.2,-13.949791220835548
EOS,34,35,49,80,-178.22817190370938,12.145509668144157,34.5,35.5,0.6125,-14.674408631131802
EOS,34,36,58,117,112.47409145248946,20.145475726322758,34.5,36.5,0.49572649572649574,5.5830943374311595
EOS,34,43,79,143,-7.0912184433821785,6.428991100647104,34.5,43.5,0.5524475524475524,-1.1030064177050143
EOS,34,44,20,71,15.641978596904282,1.563982609952062,34.5,44.5,0.28169014084507044,10.001376292402464
EOS,34,45,9,33,-0.32251954382137454,0.0444176697199844,34.5,45.5,0.2727272727272727,-7.261064028225383
EOS,34,46,60,179,-71.71320222286795,23.91981505924936,34.5,46.5,0.33519553072625696,-2.9980667511531514
EOS,34,47,248,767,-120.17739516481375,40.33636232018755,34.5,47.5,0.32333767926988266,-2.9793810907104867
EOS,34,48,92,264,-72.78328532250097,23.236346053236613,34.5,48.5,0.3484848484848485,-3.1323033817687063
EOS,34,49,25,74,-111.49159393915073,6.273213805810416,34.5,49.5,0.33783783783783783,-17.772643718261968
EOS,34,50,290,790,-443.764432852609,32.99806546057475,34.5,50.5,0.3670886075949367,-13.448195421722751
EOS,34,51,4,10,27.713163552660433,1.8118502153679643,34.5,51.5,0.4,15.295504737422366
EOS,34,61,304,588,-1074.4999633830448,147.79118020738326,34.5,61.5,0.5170068027210885,-7.270393009077314
EOS,34,62,94,267,-288.018220785453,29.50029245819999,34.5,62.5,0.352059925093633,-9.76323272705029
EOS,34,70,21,39,16.740172437436442,4.431473095148927,34.5,70.5,0.5384615384615384,3.7775638208797155
EOS,34,71,22,44,-157.75991989646383,9.588721216462702,34.5,71.5,0.5,-16.452654773778246
EOS,34,72,27,50,39.40838393067597,5.618600889444721,34.5,72.5,0.54,7.0139140875284065
EOS,34,73,49,164,-4.07783234249245,1.0539409435624745,34.5,73.5,0.29878048780487804,-3.8691279311237126
EOS,34,74,12,62,7.474941843617467,6.013794698711429,34.5,74.5,0.1935483870967742,1.2429659172134886
EOS,34,100,4,24,-15.972480214397422,3.730351182728824,34.5,100.5,0.16666666666666666,-4.281763145611734
EOS,34,102,10,48,-43.09897545179274,9.71908057963821,34.5,102.5,0.20833333333333334,-4.4344704315021835
EOS,34,104,5,17,-25.400803364339936,3.728906157700147,34.5,104.5,0.29411764705882354,-6.811864469125236
EOS,34,108,8,22,-0.12765761202955367,0.0877986149718355,34.5,108.5,0.36363636363636365,-1.4539820710213294
